Date,Open,High,Low,Close,Volume,Market Cap
Feb-24-2021,1629.681024,1668.136381,1489.263838,1496.222285,53748315677,1.85285E+11
Feb-23-2021,1576.051781,1713.757485,1515.28048,1624.800425,82119677003,1.87975E+11
Feb-22-2021,1776.284613,1777.488304,1409.685341,1560.590131,93043539824,1.80793E+11
Feb-21-2021,1928.239735,1928.239735,1591.115788,1777.266855,63114500948,2.07694E+11
Feb-20-2021,1913.794017,1966.347079,1892.402848,1928.444381,61283948088,2.22416E+11
Feb-19-2021,1948.059237,2024.822618,1853.611542,1915.886606,58705087547,2.27347E+11
Feb-18-2021,1926.540954,1959.259592,1886.000242,1950.338214,50698098934,2.20911E+11
Feb-17-2021,1845.136405,1937.155854,1845.136405,1924.322707,53999855957,2.18122E+11
Feb-16-2021,1780.904843,1850.611814,1740.604679,1841.841588,49391979613,2.06706E+11
Feb-15-2021,1781.515509,1824.742605,1732.203301,1783.388753,51392448545,2.04516E+11
Feb-14-2021,1803.17519,1832.028208,1692.343858,1778.190188,53889692952,2.0413E+11
Feb-13-2021,1812.441953,1846.790159,1790.009773,1804.822143,47153885175,2.0886E+11
Feb-12-2021,1839.296663,1865.725077,1773.587536,1810.679595,55058152711,2.08675E+11
Feb-11-2021,1786.450941,1857.992871,1747.625572,1840.848917,52066984581,2.0564E+11
Feb-10-2021,1742.351661,1808.740447,1713.388102,1779.925305,54693213689,2.02077E+11
Feb-09-2021,1769.266944,1825.557258,1689.299182,1742.19388,62851334886,2.02303E+11
Feb-08-2021,1754.043716,1807.041935,1714.450003,1767.664449,70192533802,2.00693E+11
Feb-07-2021,1615.010367,1769.672984,1571.898909,1747.959634,61821267147,1.90854E+11
Feb-06-2021,1678.68238,1690.569364,1500.10955,1613.342018,54472202357,1.84284E+11
Feb-05-2021,1722.120197,1740.314805,1653.012383,1675.289348,62409578101,1.93803E+11
Feb-04-2021,1596.839657,1758.480608,1596.839657,1715.445469,64957851200,1.91558E+11
Feb-03-2021,1664.337903,1692.529021,1564.966966,1593.079725,69234192111,1.8834E+11
Feb-02-2021,1514.304823,1662.07452,1513.794089,1662.07452,72681831090,1.80132E+11
Feb-01-2021,1371.951573,1546.106455,1366.850387,1516.837913,56250945163,1.64906E+11
Jan-31-2021,1313.638975,1373.843459,1277.668886,1373.843459,42264270582,1.51548E+11
Jan-30-2021,1375.221179,1377.73449,1289.264632,1315.587631,37349232211,1.53177E+11
Jan-29-2021,1381.158689,1400.192611,1331.080318,1379.867068,61266389537,1.55706E+11
Jan-28-2021,1334.917809,1429.036567,1295.991936,1387.439978,66558092995,1.55904E+11
Jan-27-2021,1252.531547,1357.175689,1224.034932,1331.961425,60091691953,1.49949E+11
Jan-26-2021,1362.995783,1366.099612,1215.430042,1250.249615,61210536935,1.46739E+11
Jan-25-2021,1322.313128,1371.622974,1251.734446,1356.036023,64819621703,1.51704E+11
Jan-24-2021,1392.181697,1463.065645,1311.942581,1322.609996,65227836094,1.60632E+11
Jan-23-2021,1234.232438,1397.406839,1228.046951,1397.406839,45300423692,1.50907E+11
Jan-22-2021,1236.376384,1271.518277,1203.253255,1231.985489,46981137924,1.4216E+11
Jan-21-2021,1120.961436,1272.354831,1047.741913,1237.203403,78630119586,1.36582E+11
Jan-20-2021,1377.877321,1378.407099,1098.657773,1128.559276,70734494738,1.43334E+11
Jan-19-2021,1375.560773,1403.27894,1243.607284,1385.325719,76141583200,1.52605E+11
Jan-18-2021,1259.336209,1427.175262,1255.551822,1386.980812,60479280676,1.56467E+11
Jan-17-2021,1234.467843,1260.238661,1187.844748,1260.238661,43122868894,1.40298E+11
Jan-16-2021,1229.650906,1268.291605,1174.887617,1234.467925,51283343265,1.40011E+11
Jan-15-2021,1171.890015,1285.778493,1155.918232,1235.766738,55657526833,1.38952E+11
Jan-14-2021,1220.514139,1251.778369,1088.658363,1166.958015,54737261214,1.36634E+11
Jan-13-2021,1132.29514,1244.069801,1094.99782,1220.241033,45944451365,1.33757E+11
Jan-12-2021,1049.927062,1134.814214,993.5909972,1130.065834,52027694719,1.22029E+11
Jan-11-2021,1091.806095,1147.680907,1020.566617,1044.332167,79469006351,1.24097E+11
Jan-10-2021,1261.123629,1261.123629,926.6062208,1091.40173,82360308518,1.22548E+11
Jan-09-2021,1281.157189,1347.314269,1186.689738,1263.993464,57825073378,1.48884E+11
Jan-08-2021,1218.928227,1302.811666,1178.471553,1284.753113,56769902511,1.39875E+11
Jan-07-2021,1226.194419,1271.782203,1084.56772,1219.754176,74834975973,1.37209E+11
Jan-06-2021,1210.802895,1285.913678,1165.888175,1226.270761,69636874878,1.39282E+11
Jan-05-2021,1100.7636,1208.067837,1063.59639,1207.112289,66136904550,1.29834E+11
Jan-04-2021,1043.053,1126.86334,988.1660141,1102.305802,87973351491,1.20628E+11
Jan-03-2021,976.8018067,1152.226308,916.7550327,1040.789197,99914889204,1.15565E+11
Jan-02-2021,771.2192592,1008.359353,771.1352998,982.0824628,42437519218,97932978278
Jan-01-2021,731.4353876,786.2919871,718.0630891,771.8063807,22035309315,85527530456
Dec-31-2020,743.1346597,754.2976121,722.4194573,730.8685342,23706827592,84369986354
